date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-20,43.52,44.37,43.03,43.01,10664.66,-0.47,-1.08,43.062,44.307,45.761,10716.39,11687.41,13078.37
2018-09-19,42.81,44.28,43.5,42.6,11680.66,0.69,1.61,43.368,44.641,45.834,13047.59,11569.27,13164.06
2018-09-18,42.19,43.07,42.81,42.15,10439.6,0.43,1.01,43.646,44.969,45.833,12905.17,11164.84,13011.56
2018-09-17,43.5,43.5,42.38,42.05,10957.68,-1.21,-2.78,44.142,45.434,45.97,13071.22,11468.68,12797.29
2018-09-14,44.39,44.39,43.59,43.2,9839.37,-0.97,-2.18,45.004,45.96,46.092,12393.44,11958.45,12558.21
2018-09-13,45.08,45.82,44.56,41.8,22320.65,-0.33,-0.73,45.552,46.267,46.16,12658.42,11640.67,12542.15
2018-09-12,45.27,45.94,44.89,44.8,10968.55,-0.4,-0.88,45.914,46.51,46.221,10090.96,10416.2,11974.77
2018-09-11,46.69,46.8,45.29,44.78,11269.84,-1.4,-3.0,46.292,46.807,46.226,9424.51,11024.66,12106.97
2018-09-10,46.33,47.75,46.69,46.16,7568.78,0.36,0.78,46.726,47.026,46.263,9866.14,11206.76,12470.78
2018-09-07,46.1,48.1,46.33,46.1,11164.29,-0.04,-0.09,46.916,47.102,46.158,11523.45,12750.53,12751.45
2018-09-06,46.78,47.17,46.37,46.05,9483.32,-0.41,-0.88,46.982,47.214,46.036,10622.91,14469.32,12764.91
2018-09-05,47.4,47.8,46.78,46.68,7636.32,-0.68,-1.43,47.106,47.027,45.877,10741.43,14758.85,12857.03
2018-09-04,47.64,48.3,47.46,46.8,13478.0,-0.18,-0.38,47.322,46.697,45.661,12624.81,14858.28,12994.99
2018-09-03,46.89,47.81,47.64,46.31,15855.34,0.98,2.1,47.326,46.505,45.378,12547.37,14125.9,12966.22
2018-08-31,46.82,47.37,46.66,46.01,6661.59,-0.33,-0.7,47.288,46.224,45.061,13977.61,13157.97,12931.79
2018-08-30,47.86,48.06,46.99,46.78,10075.92,-0.87,-1.82,47.446,46.052,44.87,18315.73,13443.62,13112.05
2018-08-29,47.5,48.26,47.86,46.84,17053.18,0.38,0.8,46.948,45.931,44.688,18776.27,13533.34,13134.22
2018-08-28,47.64,47.92,47.48,46.86,13090.81,0.03,0.06,46.072,45.645,44.527,17091.76,13189.28,12736.14
2018-08-27,47.57,47.68,47.45,46.75,23006.56,0.0,0.0,45.684,45.499,44.397,15704.43,13734.81,12416.01
2018-08-24,45.0,47.95,47.45,44.27,28352.2,2.95,6.63,45.16,45.214,44.282,12338.33,12752.37,11686.31
2018-08-23,43.58,44.68,44.5,43.19,12378.62,1.02,2.35,44.658,44.857,44.209,8571.51,11060.49,10715.29
2018-08-22,45.25,45.53,43.48,43.23,8630.6,-2.06,-4.52,44.914,44.727,44.308,8290.4,10955.2,10845.26
2018-08-21,44.9,45.83,45.54,44.5,6154.17,0.71,1.58,45.218,44.625,44.424,9286.8,11131.69,11067.67
2018-08-20,45.28,45.48,44.83,44.68,6176.05,-0.11,-0.24,45.314,44.251,44.469,11765.19,11806.54,11666.02
2018-08-17,45.78,46.17,44.94,44.47,9518.11,-0.84,-1.83,45.268,43.898,44.495,13166.41,12705.61,12159.69
2018-08-16,44.81,45.87,45.78,44.02,10973.05,0.78,1.73,45.056,43.687,44.523,13549.46,12780.47,12337.94
2018-08-15,46.08,46.08,45.0,44.71,13612.6,-1.02,-2.22,44.54,43.445,44.526,13620.01,12735.1,12281.76
2018-08-14,44.6,46.23,46.02,44.4,18546.15,1.42,3.18,44.032,43.409,44.603,12976.58,12283.01,12217.55
2018-08-13,43.49,44.75,44.6,43.1,13182.15,0.72,1.64,43.188,43.294,44.614,11847.9,11097.22,12624.85
2018-08-10,43.18,44.18,43.88,42.35,11433.37,0.68,1.57,42.528,43.349,44.784,12244.81,10620.25,12577.75
