date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-20,4.24,4.28,4.25,4.24,39495.09,-0.01,-0.23,4.218,4.199,4.191,38063.03,38794.72,35057.96
2018-09-19,4.25,4.3,4.26,4.22,48584.3,0.02,0.47,4.208,4.2,4.188,34864.02,48393.46,34585.85
2018-09-18,4.16,4.25,4.24,4.12,40249.36,0.08,1.92,4.19,4.186,4.185,30226.86,45189.85,32801.46
2018-09-17,4.17,4.2,4.16,4.09,30584.41,-0.02,-0.48,4.17,4.179,4.185,27190.8,43033.94,31489.82
2018-09-14,4.22,4.24,4.18,4.17,31401.97,-0.02,-0.48,4.166,4.175,4.186,29792.27,42333.02,31482.33
2018-09-13,4.18,4.21,4.2,4.14,23500.06,0.03,0.72,4.18,4.17,4.186,39526.42,41128.85,31452.19
2018-09-12,4.14,4.19,4.17,4.1,25398.52,0.03,0.72,4.192,4.168,4.193,61922.9,40966.68,31426.55
2018-09-11,4.14,4.19,4.14,4.1,25069.05,0.0,0.0,4.182,4.171,4.202,60152.84,39865.7,31236.02
2018-09-10,4.21,4.21,4.14,4.14,43591.74,-0.11,-2.59,4.188,4.181,4.214,58877.07,39244.8,30869.25
2018-09-07,4.15,4.26,4.25,4.12,80072.73,-0.01,-0.23,4.184,4.191,4.225,54873.77,37102.5,29923.23
2018-09-06,4.25,4.4,4.26,4.22,135482.44,0.14,3.4,4.16,4.182,4.231,42731.27,31321.2,27035.8
2018-09-05,4.17,4.18,4.12,4.12,16548.25,-0.05,-1.2,4.144,4.176,4.237,20010.47,20778.24,22380.04
2018-09-04,4.13,4.19,4.17,4.11,18690.2,0.05,1.21,4.16,4.183,4.248,19578.57,20413.07,22742.18
2018-09-03,4.12,4.13,4.12,4.06,23575.22,-0.01,-0.24,4.174,4.19,4.256,19612.53,19945.71,24493.18
2018-08-31,4.18,4.2,4.13,4.12,19360.26,-0.05,-1.2,4.198,4.196,4.256,19331.22,20631.64,24721.72
2018-08-30,4.22,4.25,4.18,4.15,21878.4,-0.02,-0.48,4.204,4.202,4.258,19911.12,21775.53,25253.28
2018-08-29,4.26,4.26,4.2,4.2,14388.75,-0.04,-0.94,4.208,4.218,4.256,21546.02,21886.42,26186.59
2018-08-28,4.25,4.28,4.24,4.23,18860.0,0.0,0.0,4.206,4.232,4.262,21247.57,22606.33,26879.11
2018-08-27,4.17,4.26,4.24,4.17,22168.71,0.08,1.92,4.206,4.246,4.271,20278.89,22493.7,27112.56
2018-08-24,4.18,4.22,4.16,4.16,22259.75,-0.04,-0.95,4.194,4.258,4.28,21932.05,22743.97,27643.52
2018-08-23,4.21,4.23,4.2,4.15,30052.87,0.01,0.24,4.2,4.28,4.292,23639.95,22750.4,28575.36
2018-08-22,4.24,4.26,4.19,4.16,12896.5,-0.05,-1.18,4.228,4.298,4.307,22226.82,23981.85,29742.38
2018-08-21,4.23,4.26,4.24,4.18,14016.61,0.06,1.44,4.258,4.312,4.321,23965.1,25071.3,30960.44
2018-08-20,4.19,4.23,4.18,4.08,30434.5,-0.01,-0.24,4.286,4.321,4.33,24708.52,29040.65,33026.2
2018-08-17,4.34,4.39,4.19,4.17,30799.25,-0.15,-3.46,4.322,4.316,4.339,23555.89,28811.81,33021.93
2018-08-16,4.33,4.36,4.34,4.26,22987.25,0.0,0.0,4.36,4.313,4.346,21860.84,28731.02,33166.03
2018-08-15,4.39,4.39,4.34,4.31,21587.88,-0.04,-0.91,4.368,4.294,4.341,25736.87,30486.77,33088.66
2018-08-14,4.37,4.41,4.38,4.35,17733.71,0.02,0.46,4.366,4.291,4.341,26177.49,31151.88,33228.1
2018-08-13,4.33,4.38,4.36,4.29,24671.38,-0.02,-0.46,4.356,4.296,4.339,33372.77,31731.42,33357.25
2018-08-10,4.35,4.43,4.38,4.33,22324.0,0.0,0.0,4.31,4.302,4.337,34067.73,32543.07,33198.34
2018-08-09,4.31,4.44,4.38,4.3,42367.38,0.05,1.16,4.266,4.304,4.334,35601.19,34400.33,34361.7
2018-08-08,4.35,4.35,4.33,4.28,23791.0,0.0,0.0,4.22,4.315,4.328,35236.67,35502.92,34166.13
2018-08-07,4.11,4.36,4.33,4.11,53710.1,0.2,4.84,4.216,4.329,4.318,36126.27,36849.59,34292.97
2018-08-06,4.17,4.19,4.13,4.07,28146.16,-0.03,-0.72,4.236,4.338,4.312,30090.07,37011.75,32491.42
2018-08-03,4.15,4.23,4.16,4.13,29991.33,0.01,0.24,4.294,4.362,4.316,31018.41,37232.05,32422.29
2018-08-02,4.29,4.3,4.15,4.07,40544.75,-0.16,-3.71,4.342,4.378,4.313,33199.46,37601.05,33297.5
2018-08-01,4.39,4.45,4.31,4.3,28239.0,-0.12,-2.71,4.41,4.388,4.311,35769.17,35690.56,32485.23
2018-07-31,4.4,4.45,4.43,4.36,23529.09,0.01,0.23,4.442,4.39,4.305,37572.91,35304.32,32293.55
2018-07-30,4.4,4.46,4.42,4.37,32787.88,0.02,0.46,4.44,4.382,4.298,43933.44,34983.09,32572.41
2018-07-27,4.48,4.54,4.4,4.4,40896.57,-0.09,-2.0,4.43,4.372,4.29,43445.69,33853.6,32014.74
2018-07-26,4.45,4.57,4.49,4.44,53393.32,0.02,0.45,4.414,4.364,4.287,42002.63,34323.08,31395.58
2018-07-25,4.44,4.48,4.47,4.41,37257.7,0.05,1.13,4.366,4.34,4.274,35611.94,32829.34,29901.35
2018-07-24,4.36,4.44,4.42,4.35,55331.71,0.05,1.14,4.338,4.306,4.263,33035.74,31736.35,28977.56
2018-07-23,4.32,4.38,4.37,4.29,30349.16,0.05,1.16,4.324,4.286,4.255,26032.74,27971.09,27846.29
2018-07-20,4.26,4.34,4.32,4.23,33681.27,0.07,1.65,4.314,4.27,4.245,24261.51,27612.53,27320.89
2018-07-19,4.33,4.33,4.25,4.23,21439.85,-0.08,-1.85,4.314,4.248,4.24,26643.53,28993.96,26792.1
2018-07-18,4.37,4.37,4.33,4.3,24376.69,-0.02,-0.46,4.314,4.234,4.233,30046.74,29279.9,27534.83
2018-07-17,4.32,4.35,4.35,4.27,20316.74,0.03,0.69,4.274,4.22,4.227,30436.95,29282.78,28478.9
2018-07-16,4.33,4.36,4.32,4.25,21493.01,0.0,0.0,4.248,4.213,4.217,29909.45,30161.73,31103.39
2018-07-13,4.25,4.38,4.32,4.24,45591.35,0.07,1.65,4.226,4.208,4.23,30963.55,30175.88,31343.55
2018-07-12,4.13,4.27,4.25,4.13,38455.9,0.12,2.91,4.182,4.209,4.245,31344.39,28468.08,30649.05
2018-07-11,4.2,4.2,4.13,4.07,26327.77,-0.09,-2.13,4.154,4.208,4.266,28513.06,26973.37,30222.86
2018-07-10,4.24,4.25,4.22,4.19,17679.2,0.01,0.24,4.166,4.22,4.3,28128.61,26218.77,30316.13
2018-07-09,4.1,4.23,4.21,4.1,26763.52,0.11,2.68,4.178,4.224,4.328,30414.02,27721.49,30889.19
2018-07-06,4.05,4.16,4.1,3.98,47495.57,-0.01,-0.24,4.19,4.22,4.359,29388.21,27029.24,32151.43
