date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-18,15.1,15.19,15.17,14.7,59579.61,0.07,0.46,14.968,14.688,14.149,72913.88,88320.96,80008.91
2018-09-17,14.81,15.45,15.1,14.72,75393.49,0.12,0.8,14.822,14.578,14.006,75990.76,89099.19,79474.34
2018-09-14,15.0,15.1,14.98,14.37,79800.79,0.02,0.13,14.658,14.418,13.866,82754.37,87866.56,79305.01
2018-09-13,14.8,15.29,14.96,14.73,82984.75,0.33,2.26,14.722,14.297,13.778,104976.05,86221.2,76387.67
2018-09-12,14.34,14.79,14.63,14.22,66810.78,0.19,1.32,14.562,14.192,13.697,105430.37,88136.55,73469.95
2018-09-11,14.55,14.88,14.44,14.24,74964.01,0.16,1.12,14.408,14.094,13.64,103728.03,87884.61,71816.69
2018-09-10,15.07,15.16,14.28,14.28,109211.51,-1.02,-6.67,14.334,13.985,13.618,102207.61,84434.29,70111.59
2018-09-07,14.76,15.58,15.3,14.61,190909.2,1.14,8.05,14.178,13.915,13.603,92978.75,79854.06,66131.95
2018-09-06,13.58,14.6,14.16,13.58,85256.34,0.3,2.17,13.872,13.72,13.535,67466.36,67579.92,58112.26
2018-09-05,14.01,14.28,13.86,13.86,58299.07,-0.21,-1.49,13.822,13.64,13.521,70842.74,71240.42,56385.76
2018-09-04,13.63,14.2,14.07,13.61,67361.92,0.57,4.22,13.78,13.609,13.497,72041.18,71696.87,55580.51
2018-09-03,13.6,13.65,13.5,12.68,63067.2,-0.27,-1.96,13.636,13.434,13.498,66660.97,69849.49,54649.54
2018-08-31,13.8,14.2,13.77,13.72,63347.25,-0.14,-1.01,13.652,13.313,13.496,66729.38,70743.46,53142.04
2018-08-30,13.65,14.28,13.91,13.41,102138.25,0.26,1.91,13.568,13.258,13.504,67693.48,66554.13,50974.42
2018-08-29,13.3,13.78,13.65,13.18,64291.3,0.3,2.25,13.458,13.201,13.513,71638.11,58803.35,48310.62
2018-08-28,13.57,13.57,13.35,13.25,40460.84,-0.23,-1.69,13.438,13.185,13.568,71352.56,55748.77,46863.61
2018-08-27,13.35,13.62,13.58,13.2,63409.27,0.23,1.72,13.232,13.25,13.664,73038.01,55788.88,46015.95
2018-08-24,13.29,13.59,13.35,12.95,68167.75,-0.01,-0.07,12.974,13.29,13.739,74757.54,52409.84,44606.94
2018-08-23,13.65,14.14,13.36,13.24,121861.38,-0.19,-1.4,12.948,13.35,13.838,65414.77,48644.6,43109.99
2018-08-22,12.29,13.55,13.55,12.29,62863.54,1.23,9.98,12.944,13.401,13.955,45968.59,41531.09,38820.45
2018-08-21,12.38,12.56,12.32,12.18,48888.09,0.03,0.24,12.932,13.384,14.072,40144.99,39464.16,38249.16
2018-08-20,13.18,13.33,12.29,11.9,72006.95,-0.93,-7.04,13.268,13.561,14.259,38539.76,39449.59,38650.3
2018-08-17,13.59,13.68,13.22,13.16,21453.9,-0.12,-0.9,13.606,13.678,14.443,30062.14,35540.62,37453.29
2018-08-16,13.35,13.58,13.34,13.1,24630.47,-0.15,-1.11,13.752,13.749,14.574,31874.43,35394.71,38862.9
2018-08-15,13.95,13.98,13.49,13.45,33745.54,-0.51,-3.64,13.858,13.825,14.691,37093.59,37817.89,40454.58
2018-08-14,14.05,14.41,14.0,13.85,40861.95,0.02,0.14,13.836,13.951,14.821,38783.32,37978.45,42892.95
2018-08-13,13.77,14.04,13.98,13.63,29618.82,0.03,0.21,13.854,14.077,14.95,40359.41,36243.01,47538.92
2018-08-10,13.85,14.09,13.95,13.7,30515.39,0.08,0.58,13.75,14.187,15.035,41019.1,36804.04,50648.09
2018-08-09,13.3,14.12,13.87,13.22,50726.23,0.49,3.66,13.746,14.326,15.051,38914.98,37575.38,51323.29
2018-08-08,13.93,13.98,13.38,13.35,42194.22,-0.71,-5.04,13.792,14.508,15.095,38542.19,36109.81,51526.86
2018-08-07,13.47,14.17,14.09,13.17,48742.4,0.63,4.68,14.066,14.76,15.115,37173.57,37034.16,53955.89
2018-08-06,13.95,14.15,13.46,13.36,32917.27,-0.47,-3.37,14.3,14.956,15.168,32126.6,37851.02,52537.31
2018-08-03,14.2,14.24,13.93,13.8,19994.78,-0.17,-1.21,14.624,15.208,15.253,32588.97,39365.96,52358.29
2018-08-02,14.7,14.9,14.1,13.52,48862.3,-0.65,-4.41,14.906,15.398,15.317,36235.78,42331.09,52633.89
2018-08-01,15.3,15.43,14.75,14.72,35351.12,-0.51,-3.34,15.224,15.557,15.366,33677.43,43091.27,51331.63
2018-07-31,15.07,15.35,15.26,14.95,23507.54,0.18,1.19,15.454,15.69,15.415,36894.74,47807.45,51151.29
2018-07-30,15.44,15.65,15.08,14.9,35229.1,-0.26,-1.7,15.612,15.822,15.446,43575.44,58834.83,51778.91
2018-07-27,15.6,15.67,15.34,15.02,38228.83,-0.35,-2.23,15.792,15.883,15.482,46142.94,64492.14,51739.67
2018-07-26,15.86,16.0,15.69,15.6,36070.56,-0.21,-1.32,15.89,15.775,15.514,48426.41,65071.2,51515.79
2018-07-25,16.05,16.41,15.9,15.73,51437.68,-0.15,-0.94,15.89,15.682,15.5,52505.11,66943.92,50907.43
2018-07-24,15.91,16.34,16.05,15.75,56911.01,0.07,0.44,15.926,15.469,15.485,58720.15,70877.62,50133.96
2018-07-23,15.72,16.12,15.98,15.58,48066.64,0.15,0.95,16.032,15.38,15.488,74094.21,67223.6,50096.35
2018-07-20,15.65,15.95,15.83,15.36,49646.16,0.14,0.89,15.974,15.298,15.465,82841.34,65350.62,51042.16
2018-07-19,16.04,16.04,15.69,15.56,56464.04,-0.39,-2.42,15.66,15.235,15.42,81715.99,62936.69,50492.7
2018-07-18,16.4,16.47,16.08,15.92,82512.89,-0.5,-3.02,15.474,15.174,15.362,81382.73,59571.99,50261.95
2018-07-17,16.06,16.8,16.58,15.83,133781.34,0.89,5.67,15.012,15.14,15.315,83035.09,54495.14,49634.12
2018-07-16,14.35,15.69,15.69,14.35,91802.25,1.43,10.03,14.728,15.07,15.222,60352.99,44722.99,45402.75
2018-07-13,14.7,14.75,14.26,14.12,44019.43,-0.5,-3.39,14.622,15.08,15.255,47859.91,38987.21,45487.56
2018-07-12,13.82,14.95,14.76,13.73,54797.72,0.99,7.19,14.81,15.252,15.445,44157.38,37960.37,46569.46
2018-07-11,15.0,15.01,13.77,13.64,90774.71,-1.39,-9.17,14.874,15.318,15.621,37761.24,34870.95,46561.08
2018-07-10,15.12,15.25,15.16,14.94,20370.84,0.0,0.0,15.268,15.501,15.83,25955.19,29390.31,43860.33
2018-07-09,15.3,15.39,15.16,14.8,29336.85,-0.04,-0.26,15.412,15.595,15.955,29093.0,32969.1,44210.29
2018-07-06,14.87,15.35,15.2,14.81,25506.8,0.12,0.8,15.538,15.632,16.083,30114.51,36733.69,44154.09
2018-07-05,15.8,15.88,15.08,15.07,22817.02,-0.66,-4.19,15.694,15.605,16.2,31763.36,38048.7,44439.74
2018-07-04,15.86,16.1,15.74,15.7,31744.46,-0.14,-0.88,15.762,15.549,16.341,31980.65,40951.92,46247.49
2018-07-03,15.83,15.98,15.88,15.43,36059.85,0.09,0.57,15.734,15.49,16.468,32825.42,44773.09,47059.89
2018-07-02,16.11,16.2,15.79,15.67,34444.41,-0.19,-1.19,15.778,15.374,16.574,36845.2,46082.51,47907.24
2018-06-29,15.51,16.43,15.98,15.39,33751.05,0.56,3.63,15.726,15.43,16.719,43352.87,51987.91,48843.0
2018-06-28,15.65,15.81,15.42,15.4,23903.46,-0.18,-1.15,15.516,15.638,16.833,44334.05,55178.54,50772.8
2018-06-27,15.92,16.19,15.6,15.53,35968.32,-0.5,-3.11,15.336,15.924,16.936,49923.2,58251.22,53374.42
2018-06-26,15.22,16.34,16.1,15.22,56158.77,0.57,3.67,15.246,16.159,17.099,56720.76,58330.35,54934.5
2018-06-25,15.47,16.25,15.53,15.15,66982.77,0.6,4.02,14.97,16.315,17.218,55319.81,55451.48,58272.72
2018-06-22,14.41,15.0,14.93,14.03,38656.92,0.41,2.82,15.134,16.534,17.441,60622.95,51574.49,60827.95
2018-06-21,15.09,15.09,14.52,14.41,51849.21,-0.63,-4.16,15.76,16.794,17.774,66023.04,50830.77,63987.35
2018-06-20,14.5,15.31,15.15,14.28,69956.15,0.43,2.92,16.512,17.132,18.125,66579.25,51543.07,66686.74
2018-06-19,15.75,16.1,14.72,14.72,49154.0,-1.63,-9.97,17.072,17.446,18.478,59939.94,49346.7,70901.85
2018-06-15,17.61,17.8,16.35,16.25,93498.46,-1.71,-9.47,17.66,17.773,18.893,55583.15,49731.98,77447.66
2018-06-14,18.89,18.89,18.06,17.45,65657.36,-0.22,-1.2,17.934,18.008,19.244,42526.03,45698.08,88004.95
2018-06-13,18.05,18.92,18.28,18.05,54630.27,0.33,1.84,17.828,18.028,19.459,35638.51,46367.07,96533.22
2018-06-12,17.67,17.97,17.95,17.21,36759.6,0.29,1.64,17.752,17.947,19.561,36506.88,48497.63,109338.16
2018-06-11,17.72,17.97,17.66,17.41,27370.08,-0.06,-0.34,17.82,18.038,19.744,38753.46,51538.65,110615.27
2018-06-08,17.8,17.84,17.72,17.33,28212.83,0.19,1.08,17.886,18.121,19.951,43880.81,61093.95,112916.99
2018-06-07,18.08,18.11,17.53,17.53,31219.75,-0.37,-2.07,18.082,18.348,20.085,48870.13,70081.42,112812.66
2018-06-06,18.39,18.39,17.9,17.59,58972.16,-0.39,-2.13,18.228,18.754,20.234,57095.63,77143.93,112483.92
2018-06-05,17.9,18.4,18.29,17.9,47992.47,0.3,1.67,18.142,19.117,20.382,60488.37,81830.41,112168.51
2018-06-04,18.4,18.73,17.99,17.91,53006.85,-0.71,-3.8,18.256,19.51,20.534,64323.85,92457.01,111115.56
2018-06-01,18.28,19.17,18.7,18.11,53159.44,0.44,2.41,18.356,20.013,20.709,78307.1,105163.33,110283.33
2018-05-31,17.72,18.46,18.26,17.72,72347.22,0.79,4.52,18.614,20.479,20.836,91292.7,130311.81,109942.14
2018-05-30,18.25,18.98,17.47,17.28,75935.85,-1.39,-7.37,19.28,20.889,21.028,97192.23,146699.37,108707.68
2018-05-29,18.53,19.13,18.86,18.53,67169.89,0.37,2.0,20.092,21.175,21.272,103172.46,170178.69,107781.32
2018-05-28,20.15,20.31,18.49,18.35,122923.08,-1.5,-7.5,20.764,21.449,21.452,120590.16,169691.9,107741.24
2018-05-25,21.45,21.66,19.99,19.5,118087.46,-1.6,-7.41,21.67,21.78,21.626,132019.56,164740.02,104454.8
2018-05-24,21.48,21.94,21.59,20.8,101844.89,0.06,0.28,22.344,21.821,21.702,169330.93,155543.9,101037.45
