date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-20,2.75,2.78,2.75,2.75,387705.69,0.0,0.0,2.728,2.729,2.783,399546.62,390365.7,518404.76
2018-09-19,2.73,2.77,2.75,2.71,445718.25,0.02,0.73,2.724,2.731,2.786,380886.88,385611.54,523983.98
2018-09-18,2.66,2.74,2.73,2.66,437010.19,0.05,1.87,2.716,2.733,2.788,358191.73,389700.23,521202.83
2018-09-17,2.72,2.72,2.68,2.66,451571.44,-0.05,-1.83,2.712,2.742,2.793,371279.32,390908.17,524361.43
2018-09-14,2.74,2.74,2.73,2.71,275727.53,0.0,0.0,2.722,2.754,2.799,371649.83,418899.75,521276.21
2018-09-13,2.74,2.74,2.73,2.71,294406.97,0.02,0.74,2.73,2.766,2.802,381184.79,472394.5,528664.12
2018-09-12,2.7,2.73,2.71,2.69,332242.5,0.0,0.0,2.738,2.778,2.805,390336.19,492879.23,539735.07
2018-09-11,2.73,2.75,2.71,2.7,502448.16,-0.02,-0.73,2.75,2.796,2.811,421208.73,524913.49,553580.67
2018-09-10,2.78,2.78,2.73,2.72,453424.0,-0.04,-1.44,2.772,2.819,2.819,410537.01,568560.34,573895.0
2018-09-07,2.78,2.81,2.77,2.76,323402.31,0.0,0.0,2.786,2.834,2.824,466149.66,640950.3,580499.75
2018-09-06,2.77,2.79,2.77,2.76,340164.0,0.0,0.0,2.802,2.837,2.828,563604.21,646443.81,594896.69
2018-09-05,2.81,2.82,2.77,2.77,486605.16,-0.05,-1.77,2.818,2.84,2.832,595422.26,662356.43,625992.56
2018-09-04,2.8,2.83,2.82,2.78,449089.59,0.02,0.71,2.842,2.842,2.833,628618.25,652705.44,629924.3
2018-09-03,2.84,2.84,2.8,2.77,731487.25,-0.05,-1.75,2.866,2.843,2.834,726583.66,657814.7,648284.6
2018-08-31,2.86,2.9,2.85,2.83,810675.06,0.0,0.0,2.882,2.844,2.832,815750.93,623652.67,638940.61
2018-08-30,2.89,2.9,2.85,2.84,499254.25,-0.04,-1.38,2.872,2.837,2.828,729283.42,584933.74,620071.2
2018-08-29,2.92,2.92,2.89,2.87,652585.12,-0.05,-1.7,2.862,2.832,2.826,729290.6,586590.91,630632.86
2018-08-28,2.87,2.94,2.94,2.86,938916.62,0.06,2.08,2.842,2.825,2.826,676792.63,582247.84,643717.06
2018-08-27,2.81,2.9,2.88,2.8,1177323.62,0.08,2.86,2.82,2.819,2.829,589045.74,579229.67,625150.46
2018-08-24,2.79,2.82,2.8,2.78,378337.47,0.0,0.0,2.806,2.814,2.836,431554.41,520049.2,595607.43
2018-08-23,2.79,2.82,2.8,2.76,499290.16,0.01,0.36,2.802,2.818,2.846,440584.06,543349.57,601482.88
2018-08-22,2.82,2.83,2.79,2.78,390095.28,-0.04,-1.41,2.802,2.824,2.858,443891.21,589628.69,616290.51
2018-08-21,2.79,2.85,2.83,2.79,500182.16,0.02,0.71,2.808,2.824,2.872,487703.06,607143.16,635411.39
