date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-20,6.32,6.44,6.34,6.3,222191.41,-0.04,-0.63,6.134,6.056,6.167,310367.0,256136.85,275007.06
2018-09-19,5.97,6.42,6.38,5.95,766695.81,0.38,6.33,6.064,6.027,6.162,296432.49,262839.46,273895.96
2018-09-18,5.9,6.03,6.0,5.82,230417.16,0.09,1.52,5.976,6.001,6.158,173927.38,209597.83,246953.25
2018-09-17,6.0,6.03,5.91,5.9,154036.33,-0.13,-2.15,5.96,6.023,6.179,172657.78,220366.26,243452.73
2018-09-14,5.99,6.09,6.04,5.96,178494.31,0.05,0.83,5.974,6.051,6.202,185847.82,232998.35,243911.56
2018-09-13,5.99,6.03,5.99,5.92,152518.86,0.05,0.84,5.978,6.075,6.216,201906.69,253801.38,242732.21
2018-09-12,5.94,5.97,5.94,5.89,154170.25,0.02,0.34,5.99,6.109,6.234,229246.43,263991.94,243895.43
2018-09-11,5.98,6.01,5.92,5.9,224069.14,-0.06,-1.0,6.026,6.16,6.252,245268.28,273894.56,241575.7
2018-09-10,6.05,6.08,5.98,5.96,219986.56,-0.08,-1.32,6.086,6.216,6.278,268074.73,286563.56,238984.38
2018-09-07,6.05,6.16,6.06,6.02,258788.66,0.01,0.17,6.128,6.26,6.307,280148.88,305307.62,236248.16
2018-09-06,6.11,6.18,6.05,6.03,289217.53,-0.07,-1.14,6.172,6.278,6.336,305696.07,293877.27,241026.43
2018-09-05,6.19,6.22,6.12,6.12,234279.5,-0.1,-1.61,6.228,6.297,6.361,298737.45,284952.45,242751.0
2018-09-04,6.19,6.26,6.22,6.1,338101.41,0.03,0.48,6.294,6.315,6.377,302520.85,284308.67,253991.93
2018-09-03,6.28,6.29,6.19,6.12,280357.31,-0.09,-1.43,6.346,6.335,6.385,305052.4,266539.2,251941.44
2018-08-31,6.3,6.41,6.28,6.23,386524.62,-0.05,-0.79,6.392,6.353,6.379,330466.37,254824.77,248751.96
2018-08-30,6.45,6.49,6.33,6.28,254424.41,-0.12,-1.86,6.384,6.357,6.38,282058.47,231663.03,236198.28
2018-08-29,6.46,6.52,6.45,6.39,253196.48,-0.03,-0.46,6.366,6.358,6.381,271167.45,223798.92,234942.63
2018-08-28,6.4,6.54,6.48,6.37,350759.16,0.06,0.94,6.336,6.344,6.381,266096.48,209256.83,238347.6
2018-08-27,6.26,6.49,6.42,6.23,407427.16,0.18,2.88,6.324,6.34,6.395,228026.01,191405.19,228200.47
2018-08-24,6.24,6.31,6.24,6.19,144485.16,0.0,0.0,6.314,6.353,6.408,179183.18,167188.7,218607.17
