date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-20,5.83,5.94,5.84,5.81,107659.47,0.02,0.34,5.866,6.022,6.272,144002.35,130456.57,196846.72
2018-09-19,5.74,5.88,5.82,5.7,121931.2,0.06,1.04,5.934,6.061,6.355,146211.08,134086.92,195977.3
2018-09-18,5.7,5.81,5.76,5.61,113612.06,-0.01,-0.17,6.0,6.113,6.435,142723.82,138792.9,195783.92
2018-09-17,6.1,6.12,5.77,5.53,282697.62,-0.37,-6.03,6.078,6.177,6.529,139382.06,147839.92,193996.42
2018-09-14,6.19,6.19,6.14,6.1,94111.42,-0.04,-0.65,6.16,6.241,6.623,108288.4,134420.8,187469.21
2018-09-13,6.17,6.3,6.18,6.1,118703.11,0.03,0.49,6.178,6.278,6.691,116910.78,150351.4,188281.67
2018-09-12,6.14,6.16,6.15,6.1,104494.91,0.0,0.0,6.188,6.309,6.761,121962.76,157023.25,188258.79
2018-09-11,6.18,6.2,6.15,6.08,96903.25,-0.03,-0.48,6.226,6.353,6.835,134861.97,182876.5,190125.76
2018-09-10,6.21,6.25,6.18,6.06,127229.29,-0.05,-0.8,6.276,6.394,6.906,156297.77,214474.44,190987.87
2018-09-07,6.26,6.28,6.23,6.16,137223.34,0.0,0.0,6.322,6.423,6.974,160553.21,264744.96,191986.94
2018-09-06,6.29,6.34,6.23,6.22,143963.0,-0.11,-1.74,6.378,6.521,7.036,183792.01,263236.87,195097.05
2018-09-05,6.38,6.4,6.34,6.27,168990.95,-0.06,-0.94,6.43,6.648,7.09,192083.74,257867.68,194426.9
2018-09-04,6.38,6.43,6.4,6.27,204082.28,-0.01,-0.16,6.48,6.756,7.133,230891.03,252774.95,195234.35
2018-09-03,6.52,6.52,6.41,6.36,148506.48,-0.1,-1.54,6.512,6.88,7.184,272651.1,240152.93,192318.22
2018-08-31,6.44,6.65,6.51,6.35,253417.34,0.02,0.31,6.524,7.005,7.236,368936.7,240517.62,197427.27
2018-08-30,6.6,6.65,6.49,6.41,185421.64,-0.1,-1.52,6.664,7.104,7.305,342681.72,226211.95,191185.22
2018-08-29,6.45,6.75,6.59,6.39,363027.41,0.03,0.46,6.866,7.213,7.375,323651.62,219494.33,186093.53
2018-08-28,6.35,6.6,6.56,6.25,412882.62,0.09,1.39,7.032,7.316,7.443,274658.87,197375.02,175714.62
2018-08-27,6.47,6.64,6.47,6.47,629934.5,-0.72,-10.01,7.248,7.417,7.522,207654.76,167501.31,165114.53
2018-06-15,7.48,7.54,7.21,7.13,122142.43,-0.29,-3.87,7.486,7.524,7.593,112098.55,119228.92,143800.53
2018-06-14,7.36,7.53,7.5,7.36,90271.16,0.08,1.08,7.544,7.55,7.625,109742.19,126957.24,164424.95
2018-06-13,7.61,7.63,7.42,7.35,118063.63,-0.22,-2.88,7.56,7.531,7.684,115337.03,130986.12,164038.68
2018-06-12,7.64,7.72,7.64,7.55,77862.07,-0.02,-0.26,7.6,7.509,7.753,120091.18,137693.75,161410.42
2018-06-11,7.5,7.8,7.66,7.45,152153.44,0.16,2.13,7.586,7.487,7.816,127347.87,144483.5,164379.58
2018-06-08,7.49,7.65,7.5,7.46,110360.63,-0.08,-1.05,7.562,7.466,7.881,126359.29,154336.92,161072.76
2018-06-07,7.69,7.74,7.58,7.57,118245.36,-0.04,-0.53,7.556,7.506,7.96,144172.29,156158.48,162051.97
2018-06-06,7.68,7.78,7.62,7.57,141834.39,0.05,0.66,7.502,7.537,8.031,146635.21,152692.73,159534.72
2018-06-05,7.42,7.6,7.57,7.34,114145.53,0.03,0.4,7.418,7.57,8.096,155296.31,154054.23,157244.31
2018-06-04,7.5,7.75,7.54,7.49,147210.52,0.07,0.94,7.388,7.626,8.172,161619.14,162727.75,158561.59
2018-06-01,7.3,7.73,7.47,7.23,199425.66,0.16,2.19,7.37,7.661,8.243,182314.55,168372.15,157369.26
2018-05-31,7.29,7.42,7.31,7.25,130559.93,0.11,1.53,7.456,7.699,8.308,168144.67,201892.67,151393.47
2018-05-30,7.27,7.35,7.2,7.05,185139.92,-0.22,-2.96,7.572,7.837,8.388,158750.26,197091.24,149905.57
2018-05-29,7.35,7.51,7.42,7.34,145759.66,-0.03,-0.4,7.722,7.997,8.473,152812.14,185127.1,146037.17
2018-05-28,7.84,7.84,7.45,7.15,250687.59,-0.45,-5.7,7.864,8.144,8.545,163836.36,184275.65,142385.89
2018-05-25,7.94,8.04,7.9,7.87,128576.23,0.01,0.13,7.952,8.296,8.614,154429.74,167808.6,134093.47
2018-05-24,7.97,7.98,7.89,7.85,83587.9,-0.06,-0.76,7.942,8.414,8.661,235640.67,167945.46,133241.32
2018-05-23,8.12,8.12,7.95,7.88,155449.31,-0.18,-2.21,8.102,8.524,8.716,235432.22,166376.72,135322.3
2018-05-22,7.9,8.13,8.13,7.89,200880.77,0.24,3.04,8.272,8.622,8.764,217442.07,160434.4,135269.49
2018-05-21,7.95,7.97,7.89,7.8,203654.48,0.04,0.51,8.424,8.717,8.813,204714.94,154395.42,134694.22
2018-05-18,8.67,8.67,7.85,7.82,534630.88,-0.84,-9.67,8.64,8.824,8.897,181187.45,146366.37,140402.09
2018-05-17,8.77,8.83,8.69,8.65,82545.66,-0.11,-1.25,8.886,8.917,8.962,100250.26,100894.27,118735.58
2018-05-16,8.81,8.87,8.8,8.77,65498.55,-0.09,-1.01,8.946,8.938,8.984,97321.21,102719.9,120524.02
2018-05-15,8.97,8.97,8.89,8.76,137245.11,-0.08,-0.89,8.972,8.948,9.002,103426.73,106947.24,125059.61
2018-05-14,9.07,9.12,8.97,8.95,86017.07,-0.11,-1.21,9.01,8.946,9.023,104075.91,100496.14,136738.07
2018-05-11,9.03,9.18,9.08,8.98,129944.9,0.09,1.0,9.008,8.931,9.067,111545.28,100378.34,140028.71
