date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-20,5.19,5.28,5.19,5.1,59152.79,0.0,0.0,5.04,5.034,5.109,52230.72,39587.14,40063.78
2018-09-19,4.99,5.32,5.19,4.95,100832.78,0.19,3.8,5.01,5.025,5.103,46690.7,37057.28,38574.99
2018-09-18,4.82,5.01,5.0,4.82,37933.75,0.17,3.52,4.968,5.024,5.095,31717.66,30051.32,35073.35
2018-09-17,4.96,5.0,4.83,4.82,40812.9,-0.16,-3.21,4.968,5.052,5.102,29470.28,31127.96,34857.26
2018-09-14,5.02,5.03,4.99,4.97,22421.37,-0.05,-0.99,5.004,5.086,5.115,26998.63,30083.05,35674.93
2018-09-13,5.02,5.06,5.04,4.95,31452.7,0.06,1.21,5.028,5.106,5.116,26943.56,34360.07,36645.23
2018-09-12,5.01,5.04,4.98,4.96,25967.56,-0.02,-0.4,5.04,5.124,5.118,27423.86,35294.81,37158.84
2018-09-11,5.01,5.07,5.0,4.97,26696.88,-0.01,-0.2,5.08,5.148,5.127,28384.98,36131.57,38234.15
2018-09-10,5.12,5.13,5.01,4.99,28454.64,-0.1,-1.96,5.136,5.17,5.144,32785.64,37307.04,39084.39
2018-09-07,5.08,5.14,5.11,5.07,22146.0,0.01,0.2,5.168,5.188,5.161,33167.46,39762.82,40333.1
2018-09-06,5.19,5.2,5.1,5.06,33854.2,-0.08,-1.54,5.184,5.183,5.179,41776.59,40540.42,41988.9
2018-09-05,5.28,5.28,5.18,5.17,30773.19,-0.1,-1.89,5.208,5.18,5.193,43165.77,40092.7,42232.09
2018-09-04,5.21,5.28,5.28,5.18,48700.19,0.11,2.13,5.216,5.166,5.199,43878.15,40095.38,42785.42
2018-09-03,5.2,5.21,5.17,5.08,30363.74,-0.02,-0.39,5.204,5.152,5.207,41828.43,38586.56,42821.12
2018-08-31,5.22,5.29,5.19,5.06,65191.61,-0.03,-0.57,5.208,5.144,5.212,46358.18,41266.81,44709.22
2018-08-30,5.2,5.26,5.22,5.18,40800.13,0.0,0.0,5.182,5.125,5.226,39304.26,38930.4,43764.87
2018-08-29,5.21,5.25,5.22,5.15,34335.1,0.0,0.0,5.152,5.112,5.247,37019.63,39022.87,45306.22
2018-08-28,5.19,5.26,5.22,5.16,38451.55,0.03,0.58,5.116,5.106,5.274,36312.61,40336.74,48933.16
2018-08-27,5.08,5.21,5.19,5.07,53012.5,0.13,2.57,5.1,5.117,5.317,35344.7,40861.74,49435.05
2018-08-24,5.08,5.1,5.06,5.01,29922.0,-0.01,-0.2,5.08,5.133,5.361,36175.43,40903.37,50186.61
2018-08-23,5.06,5.11,5.07,5.03,29377.0,0.03,0.59,5.068,5.174,5.415,38556.53,43437.37,52744.13
2018-08-22,5.13,5.16,5.04,5.01,30800.0,-0.1,-1.95,5.072,5.205,5.467,41026.11,44371.47,56106.01
2018-08-21,5.09,5.17,5.14,5.07,33612.0,0.05,0.98,5.096,5.232,5.518,44360.87,45475.46,58629.72
2018-08-20,4.97,5.09,5.09,4.97,57166.17,0.09,1.8,5.134,5.262,5.571,46378.77,47055.68,61455.07
2018-08-17,5.14,5.16,5.0,4.99,41827.5,-0.09,-1.77,5.186,5.28,5.622,45631.31,48151.63,62088.63
2018-08-16,5.13,5.17,5.09,5.03,41724.87,-0.07,-1.36,5.28,5.327,5.674,48318.21,48599.34,63943.65
2018-08-15,5.33,5.34,5.16,5.15,47473.8,-0.17,-3.19,5.338,5.381,5.723,47716.84,51589.56,66434.0
2018-08-14,5.34,5.35,5.33,5.26,43701.53,-0.02,-0.37,5.368,5.442,5.769,46590.05,57529.58,71029.57
2018-08-13,5.4,5.41,5.35,5.27,53428.87,-0.12,-2.19,5.39,5.517,5.808,47732.58,58008.36,79119.7
