date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-20,45.13,45.47,44.83,44.68,17160.95,-0.26,-0.58,44.44,44.66,45.437,21359.83,22237.13,26999.91
2018-09-19,44.28,45.45,45.09,44.17,30449.14,0.69,1.55,44.402,44.678,45.433,22826.66,22700.59,27206.12
2018-09-18,43.51,44.44,44.4,43.48,24152.03,0.78,1.79,44.262,44.719,45.417,21117.45,21763.23,26720.01
2018-09-17,44.0,44.18,43.62,43.5,15820.19,-0.64,-1.45,44.422,44.934,45.444,19363.72,21102.63,27875.73
2018-09-14,44.65,44.71,44.26,44.15,19216.82,-0.38,-0.85,44.692,45.208,45.463,20756.78,21958.94,28989.45
2018-09-13,44.82,45.19,44.64,43.85,24495.1,0.25,0.56,44.88,45.462,45.464,23114.44,22876.03,29940.88
2018-09-12,45.06,45.19,44.39,44.39,21903.12,-0.81,-1.79,44.954,45.688,45.483,22574.52,23172.81,31185.25
2018-09-11,44.97,45.5,45.2,44.85,15383.36,0.23,0.51,45.176,45.973,45.585,22409.0,25069.17,32096.46
2018-09-10,45.3,45.86,44.97,44.51,22785.48,-0.23,-0.51,45.446,46.138,45.724,22841.55,29540.49,32043.98
2018-09-07,45.25,46.29,45.2,45.12,31005.15,0.19,0.42,45.724,46.226,45.886,23161.11,32291.66,31898.52
2018-09-06,45.35,45.99,45.01,45.01,21795.5,-0.49,-1.08,46.044,46.213,46.053,22637.62,31762.69,31965.47
2018-09-05,46.49,46.49,45.5,45.5,21075.51,-1.05,-2.26,46.422,46.187,46.202,23771.09,31711.65,32795.52
2018-09-04,46.5,46.69,46.55,46.01,17546.11,0.19,0.41,46.77,46.115,46.331,27729.33,31676.8,33129.12
2018-09-03,46.22,46.69,46.36,45.76,24383.29,-0.44,-0.94,46.83,45.954,46.463,36239.44,34648.83,33484.57
2018-08-31,46.7,47.33,46.8,46.11,28387.7,-0.1,-0.21,46.728,45.718,46.554,41422.21,36019.96,34055.78
2018-08-30,47.0,47.64,46.9,46.71,27462.83,-0.34,-0.72,46.382,45.465,46.658,40887.76,37005.72,34435.65
2018-08-29,46.95,47.67,47.24,46.51,40866.72,0.39,0.83,45.952,45.278,46.826,39652.22,39197.69,34866.87
2018-08-28,45.83,47.0,46.85,45.7,60096.64,1.0,2.18,45.46,45.197,47.044,35624.26,39123.75,34139.61
2018-08-27,45.06,45.98,45.85,45.03,50297.18,0.78,1.73,45.078,45.31,47.321,33058.22,34547.48,31937.23
2018-08-24,44.68,45.43,45.07,44.38,25715.42,0.32,0.71,44.708,45.545,47.645,30617.71,31505.38,30293.9
2018-08-23,44.98,45.25,44.75,44.33,21285.12,-0.03,-0.07,44.548,45.892,48.034,33123.69,32168.25,29681.91
2018-08-22,44.98,45.36,44.78,44.68,20726.96,-0.16,-0.36,44.604,46.217,48.427,38743.17,33879.39,29711.78
2018-08-21,44.2,45.37,44.94,44.2,47266.41,0.94,2.14,44.934,46.546,48.855,42623.23,34581.43,29834.7
2018-08-20,44.23,44.53,44.0,43.25,38094.62,-0.27,-0.61,45.542,46.971,49.288,36036.73,32320.31,29457.59
2018-08-17,45.48,45.98,44.27,44.22,38245.34,-0.76,-1.69,46.382,47.389,49.73,32393.05,32091.59,28899.92
2018-08-16,44.89,46.19,45.03,44.7,49382.52,-1.4,-3.02,47.236,47.851,50.185,31212.81,31865.58,28068.57
2018-08-15,47.98,48.22,46.43,46.36,40127.26,-1.55,-3.23,47.83,48.374,50.558,29015.62,30536.05,26653.59
2018-08-14,48.12,48.35,47.98,47.72,14333.92,-0.22,-0.46,48.158,48.891,50.891,26539.64,29155.48,25699.65
