date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-20,5.12,5.19,5.18,5.11,35676.0,0.04,0.78,5.112,5.061,5.137,32312.55,25656.26,23482.5
2018-09-19,5.09,5.17,5.14,5.08,38110.6,0.04,0.78,5.08,5.056,5.138,29530.76,23943.36,23190.92
2018-09-18,5.05,5.11,5.1,5.0,25809.0,0.01,0.2,5.044,5.06,5.139,24973.64,22601.38,21946.05
2018-09-17,5.04,5.1,5.09,4.97,33780.01,0.04,0.79,5.018,5.073,5.144,22966.66,22038.92,21803.67
2018-09-14,5.02,5.08,5.05,5.0,28187.14,0.03,0.6,4.994,5.081,5.148,21637.63,20913.66,22020.5
2018-09-13,5.0,5.02,5.02,4.98,21767.05,0.06,1.21,5.01,5.096,5.155,18999.97,19630.83,22562.04
2018-09-12,4.99,5.0,4.96,4.95,15325.0,-0.01,-0.2,5.032,5.114,5.172,18355.95,19167.02,23131.49
2018-09-11,5.0,5.01,4.97,4.94,15774.11,0.0,0.0,5.076,5.144,5.196,20229.11,18905.32,23519.68
2018-09-10,5.13,5.13,4.97,4.96,27134.85,-0.16,-3.12,5.128,5.177,5.225,21111.17,19770.26,23619.48
2018-09-07,5.1,5.18,5.13,5.09,14998.84,0.0,0.0,5.168,5.206,5.254,20189.69,19998.73,23187.89
2018-09-06,5.16,5.2,5.13,5.1,18546.96,-0.05,-0.96,5.182,5.212,5.275,20261.69,21308.75,23413.4
2018-09-05,5.21,5.24,5.18,5.16,24690.79,-0.05,-0.96,5.196,5.219,5.296,19978.1,22438.48,24178.71
2018-09-04,5.16,5.24,5.23,5.15,20184.43,0.06,1.16,5.212,5.217,5.31,17581.54,21290.73,24096.02
2018-09-03,5.17,5.21,5.17,5.08,22527.43,-0.03,-0.58,5.226,5.215,5.325,18429.34,21568.43,24575.46
2018-08-31,5.2,5.25,5.2,5.19,15358.83,0.0,0.0,5.244,5.215,5.337,19807.77,23127.34,24556.99
2018-08-30,5.26,5.29,5.2,5.19,17129.0,-0.06,-1.14,5.242,5.214,5.352,22355.81,25493.26,24737.59
2018-08-29,5.28,5.3,5.26,5.25,12708.0,-0.04,-0.76,5.242,5.23,5.368,24898.85,27095.95,26458.56
2018-08-28,5.27,5.31,5.3,5.24,24423.43,0.04,0.76,5.222,5.248,5.389,24999.92,28134.04,27395.51
2018-08-27,5.18,5.27,5.26,5.18,29419.6,0.07,1.35,5.204,5.273,5.413,24707.51,27468.7,27381.74
2018-08-24,5.18,5.34,5.19,5.15,28099.0,-0.01,-0.19,5.186,5.301,5.44,26446.9,26377.04,28518.75
