date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-20,5.85,5.89,5.83,5.73,91303.61,-0.02,-0.34,5.688,5.534,5.578,78085.93,54295.54,45938.31
2018-09-19,5.64,5.92,5.85,5.58,125215.25,0.23,4.09,5.602,5.496,5.567,66292.15,51259.46,43220.48
2018-09-18,5.52,5.65,5.62,5.5,41073.41,0.06,1.08,5.504,5.469,5.553,45347.27,40907.48,38558.3
2018-09-17,5.52,5.6,5.56,5.42,50341.78,-0.02,-0.36,5.452,5.472,5.553,42330.72,40351.23,39067.5
2018-09-14,5.41,5.69,5.58,5.37,82495.6,0.18,3.33,5.406,5.47,5.553,40094.15,38163.88,41038.33
2018-09-13,5.39,5.43,5.4,5.36,32334.69,0.04,0.75,5.38,5.469,5.553,30505.14,33504.01,41496.0
2018-09-12,5.36,5.41,5.36,5.35,20490.86,0.0,0.0,5.39,5.498,5.569,36226.77,34220.62,47915.37
2018-09-11,5.33,5.4,5.36,5.31,25990.65,0.03,0.56,5.434,5.533,5.601,36467.69,35358.83,54491.17
2018-09-10,5.44,5.45,5.33,5.33,39158.95,-0.12,-2.2,5.492,5.567,5.65,38371.74,36734.55,62447.24
2018-09-07,5.45,5.52,5.45,5.42,34550.56,0.0,0.0,5.534,5.605,5.695,36233.61,37871.89,72378.98
2018-09-06,5.55,5.61,5.45,5.37,60942.83,-0.13,-2.33,5.558,5.622,5.725,36502.88,37581.08,75686.89
2018-09-05,5.66,5.66,5.58,5.57,21695.48,-0.07,-1.24,5.606,5.638,5.749,32214.47,35181.51,76822.05
2018-09-04,5.54,5.72,5.65,5.52,35510.89,0.11,1.99,5.632,5.636,5.76,34249.97,36209.12,79650.88
2018-09-03,5.57,5.62,5.54,5.45,28468.28,-0.03,-0.54,5.642,5.633,5.764,35097.37,37783.77,82499.14
2018-08-31,5.65,5.68,5.57,5.51,35896.9,-0.12,-2.11,5.676,5.636,5.76,39510.17,43912.78,83817.32
2018-08-30,5.69,5.78,5.69,5.68,39500.8,-0.02,-0.35,5.686,5.636,5.762,38659.28,49487.98,85724.85
2018-08-29,5.7,5.72,5.71,5.64,31873.0,0.01,0.17,5.67,5.64,5.753,38148.55,61610.11,88178.39
2018-08-28,5.73,5.74,5.7,5.67,39747.85,-0.01,-0.17,5.64,5.669,5.758,38168.27,73623.51,89532.69
2018-08-27,5.59,5.72,5.71,5.59,50532.28,0.09,1.6,5.624,5.733,5.767,40470.17,88159.92,89416.63
2018-08-24,5.61,5.66,5.62,5.55,31642.48,0.01,0.18,5.596,5.785,5.773,48315.4,106886.07,90358.39
2018-08-23,5.57,5.63,5.61,5.55,36947.13,0.05,0.9,5.586,5.828,5.793,60316.68,113792.71,93531.7
2018-08-22,5.63,5.63,5.56,5.55,31971.61,-0.06,-1.07,5.61,5.86,5.807,85071.68,118462.59,94776.6
2018-08-21,5.58,5.68,5.62,5.53,51257.34,0.05,0.9,5.698,5.883,5.823,109078.75,123092.64,96007.81
2018-08-20,5.56,5.61,5.57,5.39,89758.45,0.0,0.0,5.842,5.895,5.838,135849.66,127214.52,98416.89
2018-08-17,5.77,5.83,5.57,5.52,91648.87,-0.16,-2.79,5.974,5.883,5.847,165456.73,123721.85,97065.98
2018-08-16,5.95,5.99,5.73,5.68,160722.11,-0.27,-4.5,6.07,5.888,5.85,167268.74,121961.72,94382.82
2018-08-15,6.34,6.34,6.0,5.98,152006.98,-0.34,-5.36,6.11,5.865,5.84,151853.49,114746.66,88957.76
2018-08-14,6.17,6.47,6.34,6.17,185111.91,0.11,1.77,6.068,5.846,5.824,137106.52,105441.88,83982.1
2018-08-13,5.98,6.29,6.23,5.9,237793.8,0.18,2.98,5.948,5.8,5.791,118579.37,90673.35,76605.35
2018-08-10,5.88,6.1,6.05,5.86,100708.89,0.12,2.02,5.792,5.761,5.768,81986.96,73830.71,67210.79
2018-08-09,5.78,5.93,5.93,5.76,83645.89,0.14,2.42,5.706,5.758,5.751,76654.7,73270.69,63609.68
2018-08-08,5.74,5.87,5.79,5.69,78272.12,0.05,0.87,5.62,5.754,5.741,77639.83,71090.61,62098.08
2018-08-07,5.45,5.76,5.74,5.45,92476.15,0.29,5.32,5.624,5.762,5.733,73777.23,68922.99,60713.03
2018-08-06,5.62,5.64,5.45,5.44,54831.75,-0.17,-3.02,5.652,5.78,5.733,62767.33,69619.26,58545.32
2018-08-03,5.52,5.75,5.62,5.48,74047.6,0.12,2.18,5.73,5.81,5.744,65674.45,70410.11,58312.41
2018-08-02,5.8,5.8,5.5,5.39,88571.54,-0.31,-5.34,5.81,5.811,5.742,69886.67,66803.93,58315.04
2018-08-01,5.9,5.96,5.81,5.8,58959.13,-0.07,-1.19,5.888,5.814,5.744,64541.39,63168.85,59612.95
