date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-20,12.64,13.31,12.87,12.44,48672.42,0.02,0.16,12.672,12.745,13.101,34471.69,46177.46,39387.95
2018-09-19,12.43,13.2,12.85,12.43,49241.75,0.27,2.15,12.638,12.715,13.383,30387.01,43610.17,38491.38
2018-09-18,12.37,12.65,12.58,12.35,17803.39,0.08,0.64,12.606,12.707,13.691,29030.22,40751.92,37031.12
2018-09-17,12.52,12.73,12.5,12.18,26337.91,-0.06,-0.48,12.628,12.749,13.995,41871.94,42075.24,36488.09
2018-09-14,12.71,12.8,12.56,12.33,30303.0,-0.14,-1.1,12.852,12.753,14.315,60757.19,42864.92,36152.01
2018-09-13,12.6,12.94,12.7,12.51,28249.01,0.01,0.08,12.818,12.765,14.621,57883.22,46278.97,35096.52
2018-09-12,12.61,12.73,12.69,12.21,42457.78,0.0,0.0,12.792,12.789,14.908,56833.32,47106.05,34308.68
2018-09-11,13.05,13.17,12.69,12.38,82011.99,-0.93,-6.83,12.808,12.866,15.217,52473.62,46724.04,32772.69
2018-09-10,12.35,13.63,13.62,12.21,120764.17,1.23,9.93,12.87,12.963,15.514,42278.53,45950.48,29513.53
2018-09-07,12.55,12.69,12.39,12.38,15933.15,-0.18,-1.43,12.654,13.067,15.763,24972.64,34080.27,24258.91
2018-09-06,12.69,12.82,12.57,12.38,22999.51,-0.2,-1.57,12.712,13.457,16.075,34674.72,32598.45,24012.77
2018-09-05,12.9,13.1,12.77,12.74,20659.26,-0.23,-1.77,12.786,14.05,16.393,37378.77,33372.6,23718.03
2018-09-04,12.69,13.1,13.0,12.55,31036.58,0.46,3.67,12.924,14.675,16.674,40974.45,33310.33,24323.1
2018-09-03,12.65,12.7,12.54,12.3,34234.72,-0.14,-1.1,13.056,15.241,16.995,49622.43,30900.95,23537.2
2018-08-31,12.8,12.81,12.68,11.75,64443.53,-0.26,-2.01,13.48,15.877,17.326,43187.89,29439.1,22525.35
2018-08-30,13.32,13.49,12.94,12.91,36519.76,-0.52,-3.86,14.202,16.476,17.665,30522.18,23914.07,20031.82
2018-08-29,13.29,13.56,13.46,13.16,38637.68,-0.2,-1.46,15.314,17.027,17.986,29366.43,21511.32,19134.48
2018-08-28,13.19,14.24,13.66,13.19,74276.47,-1.0,-6.82,16.426,17.568,18.298,25646.2,18821.34,18368.96
2018-08-27,14.66,14.66,14.66,14.66,2062.0,-1.63,-10.01,17.426,18.065,18.621,12179.47,13076.57,16207.68
2018-08-24,16.29,16.29,16.29,16.29,1115.0,-1.81,-10.0,18.274,18.458,18.874,15690.31,14437.55,17051.29
2018-02-23,19.02,19.2,18.5,18.48,30741.0,-0.52,-2.73,18.75,18.693,19.058,17305.95,15427.09,18701.98
2018-02-22,18.83,19.14,19.02,18.6,20036.54,0.36,1.93,18.74,18.735,19.106,13656.2,14063.45,17993.79
2018-02-14,18.83,19.1,18.66,18.5,6942.8,-0.24,-1.27,18.71,18.673,19.136,11996.47,15335.86,18262.26
2018-02-13,18.66,19.36,18.9,18.66,19616.2,0.23,1.23,18.704,18.749,19.167,13973.67,16173.46,19300.02
2018-02-12,18.51,18.88,18.67,18.41,9193.22,0.22,1.19,18.642,18.775,19.203,13184.78,15611.6,19391.93
