date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-20,4.51,4.51,4.47,4.46,131544.72,-0.04,-0.89,4.488,4.455,4.45,166112.13,149971.74,142671.99
2018-09-19,4.51,4.53,4.51,4.48,214026.64,-0.01,-0.22,4.49,4.451,4.448,172172.89,144546.87,145251.54
2018-09-18,4.46,4.53,4.52,4.45,218359.8,0.05,1.12,4.472,4.443,4.442,149112.27,136061.0,139600.59
2018-09-17,4.47,4.49,4.47,4.45,124785.21,0.0,0.0,4.444,4.439,4.437,125954.55,129934.16,137608.3
2018-09-14,4.48,4.49,4.47,4.46,141844.3,-0.01,-0.22,4.422,4.435,4.43,134724.55,129926.75,136887.66
2018-09-13,4.44,4.48,4.48,4.42,161848.52,0.06,1.36,4.422,4.434,4.422,133831.34,138385.25,136493.0
2018-09-12,4.36,4.44,4.42,4.36,98723.52,0.04,0.91,4.412,4.425,4.417,116920.85,132503.6,138122.14
2018-09-11,4.35,4.39,4.38,4.34,102571.21,0.02,0.46,4.414,4.429,4.415,123009.72,131980.87,139398.71
2018-09-10,4.46,4.46,4.36,4.36,168635.19,-0.11,-2.46,4.434,4.437,4.416,133913.77,133416.25,140154.15
2018-09-07,4.42,4.48,4.47,4.42,137378.27,0.04,0.9,4.448,4.448,4.417,125128.96,133256.88,142963.21
2018-09-06,4.42,4.46,4.43,4.41,77296.05,0.0,0.0,4.446,4.445,4.412,142939.15,135372.23,140944.76
2018-09-05,4.46,4.48,4.43,4.43,129167.9,-0.05,-1.12,4.438,4.444,4.409,148086.36,145956.21,145711.33
2018-09-04,4.43,4.49,4.48,4.41,157091.44,0.05,1.13,4.444,4.441,4.403,140952.02,143140.17,146001.82
2018-09-03,4.43,4.45,4.43,4.4,124711.14,-0.03,-0.67,4.44,4.434,4.396,132918.74,145282.44,145033.24
2018-08-31,4.39,4.46,4.46,4.38,226429.22,0.07,1.59,4.448,4.425,4.386,141384.81,143848.57,144165.18
2018-08-30,4.45,4.46,4.39,4.38,103032.09,-0.07,-1.57,4.444,4.409,4.376,127805.32,134600.76,137195.51
2018-08-29,4.46,4.47,4.46,4.44,93496.2,0.0,0.0,4.45,4.409,4.37,143826.06,143740.69,140908.88
2018-08-28,4.46,4.48,4.46,4.44,116925.04,-0.01,-0.22,4.438,4.4,4.366,145328.33,146816.55,144014.76
2018-08-27,4.45,4.49,4.47,4.43,167041.48,0.03,0.68,4.428,4.395,4.365,157646.13,146892.04,142497.99
2018-08-24,4.41,4.46,4.44,4.38,158531.77,0.02,0.45,4.402,4.386,4.364,146312.33,152669.54,141540.43
2018-08-23,4.41,4.45,4.42,4.37,183135.8,0.02,0.46,4.374,4.379,4.364,141396.2,146517.29,140547.55
2018-08-22,4.41,4.41,4.4,4.38,101007.55,-0.01,-0.23,4.368,4.374,4.367,143655.31,145466.45,139134.59
2018-08-21,4.34,4.43,4.41,4.33,178514.06,0.07,1.61,4.362,4.365,4.37,148304.76,148863.47,143477.81
2018-08-20,4.3,4.35,4.34,4.28,110372.46,0.04,0.93,4.362,4.357,4.375,136137.96,144784.04,149370.88
2018-08-17,4.41,4.41,4.3,4.29,133951.12,-0.09,-2.05,4.37,4.346,4.38,159026.75,144481.79,152848.05
2018-08-16,4.34,4.45,4.39,4.31,194431.38,0.02,0.46,4.384,4.342,4.385,151638.39,139790.26,157655.64
2018-08-15,4.41,4.42,4.37,4.36,124254.8,-0.04,-0.91,4.38,4.331,4.381,147277.58,138077.07,152632.99
2018-08-14,4.38,4.42,4.41,4.38,117680.02,0.03,0.69,4.368,4.332,4.378,149422.18,141212.98,151807.65
2018-08-13,4.34,4.41,4.38,4.3,224816.44,0.01,0.23,4.352,4.335,4.377,153430.11,138103.93,150277.64
2018-08-10,4.37,4.39,4.37,4.34,97009.29,0.0,0.0,4.322,4.341,4.378,129936.83,130411.32,146399.98
2018-08-09,4.31,4.4,4.37,4.3,172627.34,0.06,1.39,4.3,4.348,4.378,127942.14,134577.81,146655.38
2018-08-08,4.32,4.35,4.31,4.3,134977.81,-0.02,-0.46,4.282,4.359,4.379,128876.56,132802.73,146219.68
2018-08-07,4.24,4.33,4.33,4.23,137719.69,0.1,2.36,4.296,4.374,4.378,133003.78,138092.15,146889.88
2018-08-06,4.26,4.3,4.23,4.21,107350.03,-0.03,-0.7,4.318,4.392,4.38,122777.75,153957.72,145268.41
2018-08-03,4.28,4.3,4.26,4.26,87035.82,-0.02,-0.47,4.36,4.413,4.388,130885.81,161214.31,145530.76
2018-08-02,4.38,4.38,4.28,4.24,177299.44,-0.1,-2.28,4.396,4.427,4.39,141213.48,175521.02,149388.68
2018-08-01,4.44,4.48,4.38,4.38,155613.94,-0.06,-1.35,4.436,4.43,4.39,136728.89,167188.92,146448.52
2018-07-31,4.43,4.46,4.44,4.41,86589.52,0.0,0.0,4.452,4.424,4.387,143180.51,162402.32,145317.3
2018-07-30,4.43,4.47,4.44,4.41,147890.31,0.0,0.0,4.466,4.418,4.383,185137.68,162451.35,149086.65
2018-07-27,4.48,4.49,4.44,4.43,138674.2,-0.04,-0.89,4.466,4.414,4.378,191542.8,162388.64,150069.26
2018-07-26,4.47,4.49,4.48,4.46,154876.5,0.02,0.45,4.458,4.407,4.374,209828.56,158732.95,151828.71
2018-07-25,4.5,4.51,4.46,4.45,187872.02,-0.05,-1.11,4.424,4.398,4.364,197648.94,159636.62,152481.49
2018-07-24,4.43,4.55,4.51,4.42,296375.38,0.07,1.58,4.396,4.381,4.354,181624.14,155687.62,149381.91
2018-07-23,4.38,4.44,4.44,4.37,179915.92,0.04,0.91,4.37,4.368,4.346,139765.03,136579.1,142798.02
2018-07-20,4.3,4.42,4.4,4.29,230103.0,0.09,2.09,4.362,4.362,4.341,133234.48,129847.22,141184.11
2018-07-19,4.32,4.36,4.31,4.29,93978.37,-0.01,-0.23,4.356,4.353,4.339,107637.34,123256.33,137004.66
2018-07-18,4.37,4.4,4.32,4.32,107748.02,-0.06,-1.37,4.372,4.349,4.339,121624.31,125708.12,141275.54
2018-07-17,4.41,4.41,4.38,4.35,87079.82,-0.02,-0.46,4.366,4.35,4.343,129751.1,128232.28,147991.19
2018-07-16,4.37,4.42,4.4,4.37,147263.2,0.03,0.69,4.366,4.348,4.34,133393.17,135721.96,160354.24
2018-07-13,4.38,4.4,4.37,4.36,102117.28,-0.02,-0.46,4.362,4.341,4.354,126459.96,137749.88,160239.99
2018-07-12,4.28,4.41,4.39,4.28,163913.23,0.1,2.33,4.35,4.341,4.371,138875.32,144924.47,161946.95
2018-07-11,4.35,4.36,4.29,4.27,148381.95,-0.09,-2.06,4.326,4.33,4.386,129791.92,145326.35,161604.06
2018-07-10,4.38,4.4,4.38,4.36,105290.19,0.0,0.0,4.334,4.327,4.409,126713.45,143076.19,160962.75
2018-07-09,4.32,4.38,4.38,4.32,112597.16,0.07,1.62,4.33,4.324,4.424,138050.74,149016.94,168235.32
2018-07-06,4.26,4.36,4.31,4.25,164194.05,0.04,0.94,4.32,4.32,4.438,149039.79,152520.99,175490.68
2018-07-05,4.33,4.37,4.27,4.27,118496.26,-0.06,-1.39,4.332,4.324,4.456,150973.61,150752.99,177938.8
2018-07-04,4.35,4.37,4.33,4.31,132989.61,-0.03,-0.69,4.334,4.328,4.475,160860.77,156842.97,178445.68
2018-07-03,4.33,4.36,4.36,4.3,161976.62,0.03,0.69,4.32,4.336,4.491,159438.93,167750.1,179578.64
2018-07-02,4.35,4.38,4.33,4.28,167542.42,-0.04,-0.92,4.318,4.332,4.504,159983.15,184986.52,178134.68
2018-06-29,4.28,4.41,4.37,4.28,173863.16,0.09,2.1,4.32,4.367,4.521,156002.2,182730.11,182194.78
2018-06-28,4.26,4.37,4.28,4.25,167932.05,0.02,0.47,4.316,4.401,4.534,150532.36,178969.44,187113.88
2018-06-27,4.31,4.32,4.26,4.25,125880.41,-0.04,-0.93,4.322,4.441,4.548,152825.17,177881.76,193646.17
2018-06-26,4.28,4.36,4.35,4.27,164697.7,0.01,0.23,4.352,4.49,4.569,176061.26,178849.31,195328.7
